date,hour,demand,temp,is_holiday
2023-11-07 17:00:00,17,163,24.976699101369018,0
2023-11-07 18:00:00,18,136,23.393181080415125,0
2023-11-07 19:00:00,19,116,23.59546372338093,0
2023-11-07 20:00:00,20,111,20.06603175386972,0
2023-11-07 21:00:00,21,106,17.07753738064912,0
2023-11-07 22:00:00,22,87,15.292470558044725,0
2023-11-07 23:00:00,23,82,14.111511366721473,0
2023-11-08 00:00:00,0,113,12.676242210038318,0
2023-11-08 01:00:00,1,85,12.52907540833958,0
2023-11-08 02:00:00,2,96,13.64006962553488,0
2023-11-08 03:00:00,3,103,10.298016992226364,0
2023-11-08 04:00:00,4,113,10.297568037893782,0
2023-11-08 05:00:00,5,135,14.156004446504902,0
2023-11-08 06:00:00,6,152,12.711490367470759,0
2023-11-08 07:00:00,7,152,16.05440128475157,0
2023-11-08 08:00:00,8,155,21.99876189278558,0
2023-11-08 09:00:00,9,190,22.339933701389796,0
2023-11-08 10:00:00,10,185,22.583615083283924,0
2023-11-08 11:00:00,11,208,24.091461681135126,0
2023-11-08 12:00:00,12,170,28.757687396632,0
2023-11-08 13:00:00,13,192,31.943051336826702,0
2023-11-08 14:00:00,14,205,32.257091555062374,0
2023-11-08 15:00:00,15,174,29.881019268676354,0
2023-11-08 16:00:00,16,165,32.678072876036644,0
2023-11-08 17:00:00,17,158,26.86142707998455,0
2023-11-08 18:00:00,18,137,24.72286475320518,1
2023-11-08 19:00:00,19,126,17.45331863154721,0
2023-11-08 20:00:00,20,114,19.10527410167757,0
2023-11-08 21:00:00,21,101,19.11583961879178,0
2023-11-08 22:00:00,22,111,18.12792267371941,0
2023-11-08 23:00:00,23,99,11.268462920799958,0
2023-11-09 00:00:00,0,95,12.26425062074171,0
2023-11-09 01:00:00,1,102,12.434499801755893,0
2023-11-09 02:00:00,2,96,10.022416306391799,0
2023-11-09 03:00:00,3,99,5.7741808220548565,0
2023-11-09 04:00:00,4,111,11.834325961304119,0
2023-11-09 05:00:00,5,129,14.451793436256311,0
2023-11-09 06:00:00,6,132,13.105154209963082,0
2023-11-09 07:00:00,7,150,16.90350048722602,0
2023-11-09 08:00:00,8,162,17.689007915742472,0
2023-11-09 09:00:00,9,199,17.4478953538645,0
2023-11-09 10:00:00,10,158,27.054008823575312,0
2023-11-09 11:00:00,11,189,27.06357074426177,0
2023-11-09 12:00:00,12,210,31.85560403125435,0
2023-11-09 13:00:00,13,192,31.373902646703037,1
2023-11-09 14:00:00,14,193,29.291580476669104,0
2023-11-09 15:00:00,15,179,29.492896942681863,0
2023-11-09 16:00:00,16,161,29.792608819384736,0
2023-11-09 17:00:00,17,133,29.004834645376963,0
2023-11-09 18:00:00,18,144,25.645341261484024,0
2023-11-09 19:00:00,19,122,24.799376741604178,1
2023-11-09 20:00:00,20,109,19.406662526651058,0
2023-11-09 21:00:00,21,102,15.417522455403418,0
2023-11-09 22:00:00,22,117,14.870381492877742,0
2023-11-09 23:00:00,23,118,13.339301969606895,0
2023-11-10 00:00:00,0,95,8.936675172677038,0
2023-11-10 01:00:00,1,89,7.667297568816073,0
2023-11-10 02:00:00,2,87,10.894772592946856,0
2023-11-10 03:00:00,3,112,9.52802803436847,0
2023-11-10 04:00:00,4,135,11.00806415083161,0
2023-11-10 05:00:00,5,127,12.209546856732878,0
2023-11-10 06:00:00,6,119,18.041201803526423,0
2023-11-10 07:00:00,7,162,19.935331869764795,0
2023-11-10 08:00:00,8,177,17.525292619921665,0
2023-11-10 09:00:00,9,162,21.52260402486431,0
2023-11-10 10:00:00,10,188,26.700008535939187,0
2023-11-10 11:00:00,11,195,28.27494028607196,0
2023-11-10 12:00:00,12,192,28.577338113184815,0
2023-11-10 13:00:00,13,183,27.38405785296221,0
2023-11-10 14:00:00,14,196,28.634919907692908,0
2023-11-10 15:00:00,15,174,28.625723127798103,0
2023-11-10 16:00:00,16,153,29.21424270008259,0
2023-11-10 17:00:00,17,135,30.47852212125995,0
2023-11-10 18:00:00,18,155,23.626239530423746,0
2023-11-10 19:00:00,19,136,20.536119955914728,0
2023-11-10 20:00:00,20,118,19.782827046344114,0
2023-11-10 21:00:00,21,103,19.475287510002907,0
2023-11-10 22:00:00,22,94,12.106234066478597,0
2023-11-10 23:00:00,23,83,15.836200489884423,0
2023-11-11 00:00:00,0,88,10.995683237924274,0
2023-11-11 01:00:00,1,73,8.87210173248257,0
2023-11-11 02:00:00,2,92,6.799621426475682,0
2023-11-11 03:00:00,3,104,11.753783283950572,0
2023-11-11 04:00:00,4,124,10.997403571672544,0
2023-11-11 05:00:00,5,129,13.270343153643537,0
2023-11-11 06:00:00,6,151,13.198376517977273,0
2023-11-11 07:00:00,7,169,16.773617480472748,0
2023-11-11 08:00:00,8,178,19.026837507290523,0
2023-11-11 09:00:00,9,183,22.38700424026879,0
2023-11-11 10:00:00,10,186,23.660895347248378,0
2023-11-11 11:00:00,11,181,24.002705890491033,0
2023-11-11 12:00:00,12,200,34.1172535284376,0
2023-11-11 13:00:00,13,208,26.932449768215655,0
2023-11-11 14:00:00,14,189,30.36291801388508,0
2023-11-11 15:00:00,15,197,26.115202606042597,0
2023-11-11 16:00:00,16,152,24.666159164608437,0
2023-11-11 17:00:00,17,144,27.26672079557001,0
2023-11-11 18:00:00,18,151,25.348735175536607,0
2023-11-11 19:00:00,19,132,25.111188432629977,0
2023-11-11 20:00:00,20,131,20.799093682031412,0
2023-11-11 21:00:00,21,107,17.11218811148321,0
2023-11-11 22:00:00,22,91,13.100799511869996,0
2023-11-11 23:00:00,23,92,15.926956324601626,0
2023-11-12 00:00:00,0,77,13.19744845425606,0
2023-11-12 01:00:00,1,83,7.848082781612468,0
2023-11-12 02:00:00,2,109,10.07592745642127,0
2023-11-12 03:00:00,3,116,10.628846200162311,0
2023-11-12 04:00:00,4,121,10.648438648944277,0
2023-11-12 05:00:00,5,113,14.472633159748113,0
2023-11-12 06:00:00,6,139,16.663466276696354,0
2023-11-12 07:00:00,7,143,17.030838153364584,0
2023-11-12 08:00:00,8,179,19.438261508404683,0
2023-11-12 09:00:00,9,172,25.586107376360268,0
2023-11-12 10:00:00,10,175,26.865677784724475,0
2023-11-12 11:00:00,11,191,27.215788591682244,0
2023-11-12 12:00:00,12,186,25.401835959684277,0
2023-11-12 13:00:00,13,206,30.34725847550075,0
2023-11-12 14:00:00,14,179,31.396166929835335,0
2023-11-12 15:00:00,15,164,24.150215006093937,0
2023-11-12 16:00:00,16,146,29.16399293448044,0
2023-11-12 17:00:00,17,155,26.237683838274005,0
2023-11-12 18:00:00,18,137,24.5582914397409,0
2023-11-12 19:00:00,19,116,20.773428545498568,0
2023-11-12 20:00:00,20,130,19.703621419192714,0
2023-11-12 21:00:00,21,114,20.195792701337453,0
2023-11-12 22:00:00,22,99,14.107203002368973,0
2023-11-12 23:00:00,23,108,14.860079305720895,0
2023-11-13 00:00:00,0,99,9.727083524396392,0
2023-11-13 01:00:00,1,86,11.858254122421394,0
2023-11-13 02:00:00,2,89,10.003311711243903,0
2023-11-13 03:00:00,3,116,11.044791394687879,0
2023-11-13 04:00:00,4,122,11.35405247435059,0
2023-11-13 05:00:00,5,132,14.212182653016942,0
2023-11-13 06:00:00,6,134,9.864829764132484,1
2023-11-13 07:00:00,7,162,14.572158922059655,0
2023-11-13 08:00:00,8,160,20.83416099601729,0
2023-11-13 09:00:00,9,177,18.501113743232736,0
2023-11-13 10:00:00,10,201,23.93883928870558,0
2023-11-13 11:00:00,11,185,26.962386129792176,0
2023-11-13 12:00:00,12,177,27.003973762618593,0
2023-11-13 13:00:00,13,181,28.276135457503134,0
2023-11-13 14:00:00,14,196,30.543164400307184,0
2023-11-13 15:00:00,15,181,31.6778481744503,0
2023-11-13 16:00:00,16,167,26.743355275334775,0
2023-11-13 17:00:00,17,151,25.920951419490734,1
2023-11-13 18:00:00,18,148,23.53747805334591,0
2023-11-13 19:00:00,19,121,17.745430947270652,0
2023-11-13 20:00:00,20,121,20.283423580635016,0
2023-11-13 21:00:00,21,100,19.281245040631774,0
2023-11-13 22:00:00,22,91,17.033286414631768,0
2023-11-13 23:00:00,23,88,11.18739943525305,1
2023-11-14 00:00:00,0,89,8.836349865115327,0
2023-11-14 01:00:00,1,94,10.383952832292687,1
2023-11-14 02:00:00,2,102,11.658547373132935,0
2023-11-14 03:00:00,3,71,10.650442633730085,0
2023-11-14 04:00:00,4,110,11.918355233903137,0
2023-11-14 05:00:00,5,126,15.212594043606991,0
2023-11-14 06:00:00,6,158,13.521726881538592,0
2023-11-14 07:00:00,7,145,16.971869375628735,0
2023-11-14 08:00:00,8,170,23.269211023522402,0
2023-11-14 09:00:00,9,193,22.194568204829952,0
2023-11-14 10:00:00,10,173,22.465326068066858,0
2023-11-14 11:00:00,11,195,25.732355619364885,0
2023-11-14 12:00:00,12,185,26.7838943354019,0
2023-11-14 13:00:00,13,186,30.373583434293224,0
2023-11-14 14:00:00,14,178,28.208105992822443,0
2023-11-14 15:00:00,15,171,30.20132676861317,0
2023-11-14 16:00:00,16,195,27.188123600763088,0
2023-11-14 17:00:00,17,164,22.82431073506902,0
2023-11-14 18:00:00,18,154,25.613239573963845,0
2023-11-14 19:00:00,19,135,22.88511781411899,0
2023-11-14 20:00:00,20,102,21.03551563141768,0
2023-11-14 21:00:00,21,112,16.06583511064428,0
2023-11-14 22:00:00,22,110,13.440911049281251,0
2023-11-14 23:00:00,23,86,13.731865905097619,0
2023-11-15 00:00:00,0,103,14.377785107217575,0
2023-11-15 01:00:00,1,102,10.363077756121973,0
2023-11-15 02:00:00,2,118,10.84917019209429,0
2023-11-15 03:00:00,3,104,9.697566368257903,0
2023-11-15 04:00:00,4,107,8.252484918408244,0
2023-11-15 05:00:00,5,127,14.863791026442641,0
2023-11-15 06:00:00,6,157,16.816828478172322,0
2023-11-15 07:00:00,7,138,18.833357599325183,0
2023-11-15 08:00:00,8,147,19.636109123315162,0
2023-11-15 09:00:00,9,179,23.782302650502288,0
2023-11-15 10:00:00,10,182,26.78752359477566,0
2023-11-15 11:00:00,11,192,30.31138518177889,0
2023-11-15 12:00:00,12,203,30.637306247139268,0
2023-11-15 13:00:00,13,186,29.78690071295796,0
2023-11-15 14:00:00,14,168,27.383493489151256,0
2023-11-15 15:00:00,15,199,29.970574858234162,0
2023-11-15 16:00:00,16,158,29.173408829543003,0
2023-11-15 17:00:00,17,146,28.489127362502085,0
2023-11-15 18:00:00,18,154,27.70778371864685,0
2023-11-15 19:00:00,19,126,22.39788942691165,0
2023-11-15 20:00:00,20,118,24.201974379626222,0
2023-11-15 21:00:00,21,113,13.893235508893635,0
2023-11-15 22:00:00,22,111,15.838683744923253,0
2023-11-15 23:00:00,23,92,11.331891403766472,0
2023-11-16 00:00:00,0,108,7.525301962778007,0
2023-11-16 01:00:00,1,74,9.937192984511,1
2023-11-16 02:00:00,2,108,7.085654603158087,0
2023-11-16 03:00:00,3,99,10.017885941043684,0
2023-11-16 04:00:00,4,132,11.409284458344528,0
2023-11-16 05:00:00,5,132,15.166015006806424,0
2023-11-16 06:00:00,6,137,11.984829730472125,0
2023-11-16 07:00:00,7,163,19.22869988026634,0
2023-11-16 08:00:00,8,177,20.196160900559587,0
2023-11-16 09:00:00,9,185,24.645888758244396,0
2023-11-16 10:00:00,10,176,24.136497649937745,0
2023-11-16 11:00:00,11,187,24.406578638338583,0
2023-11-16 12:00:00,12,193,26.22525538541265,0
2023-11-16 13:00:00,13,191,27.075643355556448,0
2023-11-16 14:00:00,14,194,30.95562830584131,0
2023-11-16 15:00:00,15,158,32.61310230732008,0
2023-11-16 16:00:00,16,172,27.53035098453395,0
2023-11-16 17:00:00,17,153,28.32933840838104,0
2023-11-16 18:00:00,18,135,21.95311588372876,0
2023-11-16 19:00:00,19,123,22.948832949379806,0
2023-11-16 20:00:00,20,116,21.337125232674254,0
2023-11-16 21:00:00,21,72,14.515559998421054,0
2023-11-16 22:00:00,22,93,14.592233062040295,0
2023-11-16 23:00:00,23,86,14.36076646910566,0
2023-11-17 00:00:00,0,99,5.4722046676966585,0
2023-11-17 01:00:00,1,87,13.011647860512802,0
2023-11-17 02:00:00,2,98,10.707358751782095,0
2023-11-17 03:00:00,3,123,11.774197032544002,0
2023-11-17 04:00:00,4,128,10.514307403766086,0
2023-11-17 05:00:00,5,139,9.483487225003813,0
2023-11-17 06:00:00,6,138,16.068125912633903,0
2023-11-17 07:00:00,7,162,17.246628898141772,0
2023-11-17 08:00:00,8,166,20.06423091086464,0
2023-11-17 09:00:00,9,177,24.76340442142311,0
2023-11-17 10:00:00,10,191,26.524127747725196,0
2023-11-17 11:00:00,11,186,30.9135426460447,0
2023-11-17 12:00:00,12,208,28.967962495591383,0
2023-11-17 13:00:00,13,190,28.276833387308447,0
2023-11-17 14:00:00,14,193,29.623166306182547,0
2023-11-17 15:00:00,15,193,30.490585007967894,0
2023-11-17 16:00:00,16,179,30.691967075830345,0
2023-11-17 17:00:00,17,142,24.136999908988038,0
2023-11-17 18:00:00,18,148,25.017075230358337,0
2023-11-17 19:00:00,19,139,25.807273765101947,1
2023-11-17 20:00:00,20,127,19.51958225799496,0
2023-11-17 21:00:00,21,97,19.273833258713,0
2023-11-17 22:00:00,22,94,15.986235054432013,0
2023-11-17 23:00:00,23,105,14.840653401184488,0
2023-11-18 00:00:00,0,86,9.720224878955747,0
2023-11-18 01:00:00,1,92,8.729938396978156,0
2023-11-18 02:00:00,2,116,10.040543784244576,0
2023-11-18 03:00:00,3,108,7.276298162628694,0
2023-11-18 04:00:00,4,111,10.8002647489323,0
2023-11-18 05:00:00,5,122,13.43468550316586,0
2023-11-18 06:00:00,6,147,18.569271213899544,0
2023-11-18 07:00:00,7,143,18.217245927514437,0
2023-11-18 08:00:00,8,166,21.250456941746204,0
2023-11-18 09:00:00,9,182,24.91714214512522,0
2023-11-18 10:00:00,10,200,23.070684822209888,0
2023-11-18 11:00:00,11,199,26.740902487123503,0
2023-11-18 12:00:00,12,186,33.51107922145217,0
2023-11-18 13:00:00,13,204,29.501013818121663,0
2023-11-18 14:00:00,14,184,32.232861497564414,0
2023-11-18 15:00:00,15,167,31.586734017236896,0
2023-11-18 16:00:00,16,167,25.70402660906901,0
2023-11-18 17:00:00,17,171,27.692026365877343,1
2023-11-18 18:00:00,18,145,25.29349494441045,0
2023-11-18 19:00:00,19,131,23.248108026706078,0
2023-11-18 20:00:00,20,135,18.49177504041788,0
2023-11-18 21:00:00,21,94,15.177970525150473,0
2023-11-18 22:00:00,22,87,14.0479799999583,0
2023-11-18 23:00:00,23,79,12.733342193966122,0
2023-11-19 00:00:00,0,97,13.709714857356245,1
2023-11-19 01:00:00,1,97,13.97536337656053,0
2023-11-19 02:00:00,2,116,12.793195692446355,0
2023-11-19 03:00:00,3,111,12.061112158673005,0
2023-11-19 04:00:00,4,115,9.331065437556434,0
2023-11-19 05:00:00,5,131,12.111139838155534,0
2023-11-19 06:00:00,6,145,15.419852104825996,0
2023-11-19 07:00:00,7,140,16.146931472822445,0
2023-11-19 08:00:00,8,196,21.154411305055902,0
2023-11-19 09:00:00,9,184,24.029162667533782,0
2023-11-19 10:00:00,10,189,26.072580125130937,0
2023-11-19 11:00:00,11,198,29.12133702098064,0
2023-11-19 12:00:00,12,201,26.851071610418238,0
2023-11-19 13:00:00,13,191,31.524915671075078,0
2023-11-19 14:00:00,14,181,28.608709099759608,0
2023-11-19 15:00:00,15,185,27.77738635760491,0
2023-11-19 16:00:00,16,173,29.724486306217152,0
2023-11-19 17:00:00,17,149,29.502814936263437,0
2023-11-19 18:00:00,18,158,25.97602697275202,1
2023-11-19 19:00:00,19,134,22.6297984985703,0
2023-11-19 20:00:00,20,126,20.620307652203014,0
2023-11-19 21:00:00,21,122,17.68466338510935,0
2023-11-19 22:00:00,22,101,12.748098207729216,0
2023-11-19 23:00:00,23,99,10.443691898244698,0
2023-11-20 00:00:00,0,102,11.182094203208703,0
2023-11-20 01:00:00,1,88,10.500455408647925,0
2023-11-20 02:00:00,2,101,10.022664756735468,0
2023-11-20 03:00:00,3,110,11.692944964409143,0
2023-11-20 04:00:00,4,109,10.908792529826934,0
2023-11-20 05:00:00,5,154,14.054890551944236,0
2023-11-20 06:00:00,6,130,14.710826465347104,1
2023-11-20 07:00:00,7,144,21.058527473047725,0
2023-11-20 08:00:00,8,182,20.161427453452895,1
2023-11-20 09:00:00,9,186,27.26963567407656,0
2023-11-20 10:00:00,10,177,25.70402318218173,1
2023-11-20 11:00:00,11,198,26.643713470689043,0
2023-11-20 12:00:00,12,208,26.861358085325037,0
2023-11-20 13:00:00,13,192,26.773481114775294,0
2023-11-20 14:00:00,14,213,28.017115431207685,0
2023-11-20 15:00:00,15,162,27.900045644562702,0
2023-11-20 16:00:00,16,176,29.44989407866874,0
2023-11-20 17:00:00,17,168,26.0187370697451,0
2023-11-20 18:00:00,18,153,25.373854105108997,0
2023-11-20 19:00:00,19,129,25.15214717577858,0
2023-11-20 20:00:00,20,116,19.824383296730293,0
2023-11-20 21:00:00,21,113,21.5701229459084,0
2023-11-20 22:00:00,22,109,12.648378039321608,0
2023-11-20 23:00:00,23,102,12.627765091384672,0
2023-11-21 00:00:00,0,104,10.261120114933656,0
2023-11-21 01:00:00,1,85,12.213754949223333,1
2023-11-21 02:00:00,2,98,5.520416739267758,0
2023-11-21 03:00:00,3,99,7.454511158753695,1
2023-11-21 04:00:00,4,115,11.125052317253688,0
2023-11-21 05:00:00,5,141,16.03168763015351,0
2023-11-21 06:00:00,6,145,15.451683668074615,0
2023-11-21 07:00:00,7,183,14.708714640446328,0
2023-11-21 08:00:00,8,171,17.60566681461954,0
2023-11-21 09:00:00,9,180,25.934169856715112,0
2023-11-21 10:00:00,10,188,23.757730402407518,0
2023-11-21 11:00:00,11,186,25.185141066965947,0
2023-11-21 12:00:00,12,193,31.614999159106105,0
2023-11-21 13:00:00,13,204,31.68145227406466,0
2023-11-21 14:00:00,14,188,32.54811928653359,0
2023-11-21 15:00:00,15,171,27.75917450235905,0
2023-11-21 16:00:00,16,160,25.61004275581567,0
2023-11-21 17:00:00,17,152,27.337400790590888,0
2023-11-21 18:00:00,18,145,25.67025226614733,0
2023-11-21 19:00:00,19,143,23.31739405843487,1
2023-11-21 20:00:00,20,106,22.956367871278005,0
2023-11-21 21:00:00,21,105,13.944275368958294,0
2023-11-21 22:00:00,22,102,16.719390102595536,0
2023-11-21 23:00:00,23,77,10.735682099839892,0
2023-11-22 00:00:00,0,86,13.051216603877295,0
2023-11-22 01:00:00,1,89,9.390828328066561,0
2023-11-22 02:00:00,2,93,8.372056408218977,0
2023-11-22 03:00:00,3,111,9.120936323210913,0
2023-11-22 04:00:00,4,117,8.448525560602489,0
2023-11-22 05:00:00,5,126,13.00979006780146,0
2023-11-22 06:00:00,6,148,13.454653218679086,0
2023-11-22 07:00:00,7,174,18.984406010775352,0
2023-11-22 08:00:00,8,185,21.280112162065834,0
2023-11-22 09:00:00,9,160,25.964504556830786,0
2023-11-22 10:00:00,10,193,25.732654967082155,0
2023-11-22 11:00:00,11,191,28.112423346025622,0
2023-11-22 12:00:00,12,196,31.46045366150001,0
2023-11-22 13:00:00,13,188,28.403932870837288,0
2023-11-22 14:00:00,14,189,27.023483574353936,0
2023-11-22 15:00:00,15,181,30.059446381147467,0
2023-11-22 16:00:00,16,163,25.814987099415582,0
2023-11-22 17:00:00,17,148,31.978945157716254,0
2023-11-22 18:00:00,18,140,27.910996584157886,0
2023-11-22 19:00:00,19,134,26.91614311762837,0
2023-11-22 20:00:00,20,125,20.124893953326257,0
2023-11-22 21:00:00,21,117,18.512956736377987,0
2023-11-22 22:00:00,22,96,14.081049136094716,0
2023-11-22 23:00:00,23,99,14.694781799308032,0
2023-11-23 00:00:00,0,104,8.908659538053499,0
2023-11-23 01:00:00,1,108,5.2545553581597595,0
2023-11-23 02:00:00,2,100,8.418578761022866,0
2023-11-23 03:00:00,3,107,7.429794785874686,0
2023-11-23 04:00:00,4,121,14.295599434474685,0
2023-11-23 05:00:00,5,120,16.560287098295156,0
2023-11-23 06:00:00,6,142,12.194141855173779,0
2023-11-23 07:00:00,7,165,19.995240764017275,0
2023-11-23 08:00:00,8,176,21.90276996700154,0
2023-11-23 09:00:00,9,177,19.448637081587453,0
2023-11-23 10:00:00,10,190,24.219464938136763,0
2023-11-23 11:00:00,11,184,25.910740367616437,0
2023-11-23 12:00:00,12,201,30.156244835098786,0
2023-11-23 13:00:00,13,192,27.201699561080652,0
2023-11-23 14:00:00,14,185,29.802254748681037,0
2023-11-23 15:00:00,15,176,28.287389254991446,0
2023-11-23 16:00:00,16,169,29.606936404614675,0
2023-11-23 17:00:00,17,153,26.63748374848962,0
2023-11-23 18:00:00,18,151,23.92950859211921,0
2023-11-23 19:00:00,19,127,22.161597299761052,0
2023-11-23 20:00:00,20,135,24.072085665680223,0
2023-11-23 21:00:00,21,124,16.578010276736013,0
2023-11-23 22:00:00,22,92,12.91798956343243,0
2023-11-23 23:00:00,23,97,14.095799326446459,0
2023-11-24 00:00:00,0,88,11.0526966233097,0
2023-11-24 01:00:00,1,93,7.510273875376372,0
2023-11-24 02:00:00,2,121,14.462992670404933,0
2023-11-24 03:00:00,3,106,9.635783845936022,0
2023-11-24 04:00:00,4,123,10.584007054232913,0
2023-11-24 05:00:00,5,137,13.24860289195072,0
2023-11-24 06:00:00,6,134,18.46023353841768,0
2023-11-24 07:00:00,7,149,14.052318895936804,0
2023-11-24 08:00:00,8,157,20.55197169884108,0
2023-11-24 09:00:00,9,171,26.76273477461246,0
2023-11-24 10:00:00,10,159,25.257457361479297,0
2023-11-24 11:00:00,11,198,24.600399853258516,0
2023-11-24 12:00:00,12,215,27.42346033192308,0
2023-11-24 13:00:00,13,194,30.07302332240426,0
2023-11-24 14:00:00,14,174,32.661607831279724,0
2023-11-24 15:00:00,15,173,28.98058657405856,0
2023-11-24 16:00:00,16,165,30.31355763270925,0
2023-11-24 17:00:00,17,147,24.200330157771695,0
2023-11-24 18:00:00,18,153,22.112563260809893,0
2023-11-24 19:00:00,19,140,21.62258907365531,1
2023-11-24 20:00:00,20,108,22.876057443746525,0
2023-11-24 21:00:00,21,116,17.54955882800233,0
2023-11-24 22:00:00,22,116,15.579622391133242,0
2023-11-24 23:00:00,23,115,13.485091379281583,0
2023-11-25 00:00:00,0,123,13.558161927329074,0
2023-11-25 01:00:00,1,87,9.12030035203361,0
2023-11-25 02:00:00,2,129,11.376570216976464,0
2023-11-25 03:00:00,3,106,8.678976409399057,0
2023-11-25 04:00:00,4,114,15.306291273997136,0
2023-11-25 05:00:00,5,135,11.328149979541145,0
2023-11-25 06:00:00,6,139,13.235221393842759,0
2023-11-25 07:00:00,7,161,18.511149175950894,0
2023-11-25 08:00:00,8,156,20.159576862864647,0
2023-11-25 09:00:00,9,177,23.241895263547075,0
2023-11-25 10:00:00,10,201,25.454627590984636,0
2023-11-25 11:00:00,11,192,24.890283414250597,0
2023-11-25 12:00:00,12,196,31.886971896003352,0
2023-11-25 13:00:00,13,198,31.446342674668898,0
2023-11-25 14:00:00,14,200,32.717899902534235,0
2023-11-25 15:00:00,15,163,28.60259648466983,0
2023-11-25 16:00:00,16,175,29.493301127274734,1
2023-11-25 17:00:00,17,155,27.465804736334857,0
2023-11-25 18:00:00,18,146,27.256005252403014,0
2023-11-25 19:00:00,19,142,24.908686714684446,1
2023-11-25 20:00:00,20,108,20.38610160591623,0
2023-11-25 21:00:00,21,99,14.375907285288287,0
2023-11-25 22:00:00,22,82,18.559323774175382,0
2023-11-25 23:00:00,23,91,14.040907055514806,0
2023-11-26 00:00:00,0,108,10.122871879373328,0
2023-11-26 01:00:00,1,95,11.153826013642707,0
2023-11-26 02:00:00,2,88,6.977812903094954,0
2023-11-26 03:00:00,3,104,12.451447872051405,0
2023-11-26 04:00:00,4,105,8.397322473597308,0
2023-11-26 05:00:00,5,120,12.48726320406036,0
2023-11-26 06:00:00,6,148,15.488908899211099,0
2023-11-26 07:00:00,7,146,19.489488972938982,0
2023-11-26 08:00:00,8,181,20.21308935286875,0
2023-11-26 09:00:00,9,179,23.858116198250308,0
2023-11-26 10:00:00,10,189,24.943666183100895,0
2023-11-26 11:00:00,11,190,27.00669590997691,0
2023-11-26 12:00:00,12,202,28.83120853854098,0
2023-11-26 13:00:00,13,201,29.281142421185933,0
2023-11-26 14:00:00,14,191,26.62685951383713,0
2023-11-26 15:00:00,15,186,28.122611275497423,0
2023-11-26 16:00:00,16,168,29.149803720067787,0
2023-11-26 17:00:00,17,163,26.572825804888037,0
2023-11-26 18:00:00,18,141,24.688381835636186,0
2023-11-26 19:00:00,19,132,21.94148311214778,0
2023-11-26 20:00:00,20,117,18.272803214536363,0
2023-11-26 21:00:00,21,105,16.425610627022202,0
2023-11-26 22:00:00,22,95,14.386336511222813,0
2023-11-26 23:00:00,23,101,12.939218469218227,0
2023-11-27 00:00:00,0,108,12.126502651095038,0
2023-11-27 01:00:00,1,108,9.97964115533784,0
2023-11-27 02:00:00,2,89,7.9406894886151616,0
2023-11-27 03:00:00,3,122,7.54457765727175,0
2023-11-27 04:00:00,4,117,16.534620376906062,0
2023-11-27 05:00:00,5,138,10.669302127605398,0
2023-11-27 06:00:00,6,136,13.962749997471235,0
2023-11-27 07:00:00,7,159,18.445810154002665,0
2023-11-27 08:00:00,8,173,20.72172121913136,0
2023-11-27 09:00:00,9,165,23.629921836148352,0
2023-11-27 10:00:00,10,194,24.11456586093565,0
2023-11-27 11:00:00,11,207,27.54818395314457,0
2023-11-27 12:00:00,12,193,28.782941366326114,0
2023-11-27 13:00:00,13,207,29.034995527808107,0
2023-11-27 14:00:00,14,186,30.49081948354268,0
2023-11-27 15:00:00,15,189,31.769989356392095,0
2023-11-27 16:00:00,16,148,28.61585359097374,0
2023-11-27 17:00:00,17,182,27.039973504578327,0
2023-11-27 18:00:00,18,160,27.13632206975197,0
2023-11-27 19:00:00,19,129,24.510911170662837,0
2023-11-27 20:00:00,20,100,23.167872881926968,0
2023-11-27 21:00:00,21,112,13.899349080015638,0
2023-11-27 22:00:00,22,87,16.810238366338783,0
2023-11-27 23:00:00,23,101,14.132092278938886,0
2023-11-28 00:00:00,0,99,9.568441166649082,0
2023-11-28 01:00:00,1,87,10.843917573107007,0
2023-11-28 02:00:00,2,113,12.102243495515996,0
2023-11-28 03:00:00,3,118,8.682423892138518,0
2023-11-28 04:00:00,4,130,12.224870820201229,0
2023-11-28 05:00:00,5,132,14.671639539596558,0
2023-11-28 06:00:00,6,131,12.857960874937024,0
2023-11-28 07:00:00,7,168,17.1272381640845,0
2023-11-28 08:00:00,8,167,20.60193675328482,0
2023-11-28 09:00:00,9,166,20.995927439939297,0
2023-11-28 10:00:00,10,202,23.24169360181291,0
2023-11-28 11:00:00,11,214,26.80097860813993,0
2023-11-28 12:00:00,12,195,30.26353347165177,0
2023-11-28 13:00:00,13,215,30.9467262652749,0
2023-11-28 14:00:00,14,189,28.277174541627314,0
2023-11-28 15:00:00,15,176,30.963594033122053,0
2023-11-28 16:00:00,16,164,26.988374485511372,0
2023-11-28 17:00:00,17,174,23.850728215878608,0
2023-11-28 18:00:00,18,137,24.265712857905537,0
2023-11-28 19:00:00,19,139,24.83412919419668,0
2023-11-28 20:00:00,20,114,21.311921104282746,0
2023-11-28 21:00:00,21,105,17.408665934228402,0
2023-11-28 22:00:00,22,112,14.166589032817889,1
2023-11-28 23:00:00,23,93,12.149407915901666,0
2023-11-29 00:00:00,0,91,11.557315773877205,0
2023-11-29 01:00:00,1,108,8.20386676541766,1
2023-11-29 02:00:00,2,118,9.303785309597405,0
2023-11-29 03:00:00,3,116,9.90960281438978,0
2023-11-29 04:00:00,4,113,8.637597045252619,0
2023-11-29 05:00:00,5,127,11.252035686339374,0
